UID,Barcode,SPC,Department Code,Department,Sub-department Code,Sub Department,Brand Code,Brand,Style Code,Colour Code,Colour Name,Size Scale,Size,Description,BTC Price,VAT Code,Pack Quantity,Carton Quantity,Last Changed Date,Stock Status,colour_code_url,image_url_medium_res,image_url_low_res,image_url_high_res,brand image,colour image 01,colour image 02,colour image 03,colour image 04,colour image 05,colour image 06,colour image 07,colour image 08,colour image 09,colour image 10,bullet points,Commodity Code,Origin
175899,0000001758078,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,VF,Vintage Heather Navy,0012  ,Large,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vf.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131533.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131531.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131532.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175900,0000001758085,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,VF,Vintage Heather Navy,0012  ,XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vf.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131533.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131531.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131532.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175901,0000001758092,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,VF,Vintage Heather Navy,0012  ,2XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vf.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131533.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131531.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131532.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175905,0000001758139,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,R6,Retro Heather Royal,0012  ,Small,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-r6.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132032.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132031.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132033.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175906,0000001758146,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,R6,Retro Heather Royal,0012  ,Medium,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-r6.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132032.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132031.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132033.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175907,0000001758153,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,R6,Retro Heather Royal,0012  ,Large,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-r6.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132032.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132031.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132033.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175908,0000001758160,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,R6,Retro Heather Royal,0012  ,XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-r6.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132032.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132031.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132033.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175909,0000001758177,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,R6,Retro Heather Royal,0012  ,2XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-r6.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132032.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132031.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132033.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175913,0000001758214,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,RX,Retro Heather Green,0012  ,Small,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-rx.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132035.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132034.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132036.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175914,0000001758221,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,RX,Retro Heather Green,0012  ,Medium,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-rx.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132035.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132034.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132036.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175915,0000001758238,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,RX,Retro Heather Green,0012  ,Large,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-rx.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132035.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132034.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132036.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175916,0000001758245,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,RX,Retro Heather Green,0012  ,XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-rx.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132035.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132034.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132036.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175917,0000001758252,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,RX,Retro Heather Green,0012  ,2XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-rx.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132035.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132034.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132036.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175921,0000001758290,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,VH,Vintage Heather Red,0012  ,Small,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vh.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132038.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132037.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132039.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175922,0000001758306,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,VH,Vintage Heather Red,0012  ,Medium,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vh.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132038.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132037.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132039.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175923,0000001758313,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,VH,Vintage Heather Red,0012  ,Large,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vh.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132038.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132037.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132039.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175924,0000001758320,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,VH,Vintage Heather Red,0012  ,XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vh.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132038.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132037.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132039.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
175925,0000001758337,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,VH,Vintage Heather Red,0012  ,2XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vh.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_132038.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132037.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_132039.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
183520,0000001834413,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,32,Navy Blue,0012  ,Small,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-32.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_142206.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_142205.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_142207.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
